record_id,timestamp,api_name,endpoint,status_code,status,failure_reason,response_time_ms,cpu_usage_percent,memory_usage_percent,network_latency_ms,uptime_percent,request_count,error_count,downtime_minutes,incident_severity,server_region,predicted_health_status,failure_label
167,2026-03-20 12:43:32,Notification API,/v1/service/42,201,Success,,4612.64,80.03,20.9,995.3,94.75,9727,0,0.0,Low,Europe,Stable,0
168,2026-03-20 13:13:32,CRM API,/v1/service/8,500,Failure,Internal Server Error,1641.72,71.06,45.43,991.82,94.8,7515,35,34.28,Critical,Singapore,High Risk,1
169,2026-03-20 13:43:32,Google Maps API,/v1/service/20,200,Success,,3448.15,30.37,41.1,748.48,97.43,2153,0,0.0,Low,India,Healthy,0
170,2026-03-20 14:13:32,Fraud Detection API,/v1/service/27,500,Failure,Internal Server Error,176.11,79.07,71.16,928.28,98.2,244,35,78.32,Medium,Europe,High Risk,1
171,2026-03-20 14:43:32,Recommendation API,/v1/service/19,200,Success,,2475.27,69.14,75.08,908.46,97.76,5057,0,0.0,Low,Singapore,Stable,0
172,2026-03-20 15:13:32,Stripe Payment API,/v1/service/23,201,Success,,3700.69,13.11,90.35,64.13,98.28,9991,0,0.0,Low,India,Stable,0
173,2026-03-20 15:43:32,Billing API,/v1/service/18,200,Success,,2765.6,34.86,76.64,776.84,94.69,1448,0,0.0,Low,US-West,Stable,0
174,2026-03-20 16:13:32,Google Maps API,/v1/service/20,200,Success,,2516.27,89.91,34.81,516.78,99.1,7996,0,0.0,Low,Australia,Healthy,0
175,2026-03-20 16:43:32,User Service API,/v1/service/15,200,Success,,1186.9,38.37,21.64,885.9,99.77,5039,0,0.0,Low,Australia,Healthy,0
176,2026-03-20 17:13:32,Google Maps API,/v1/service/48,503,Failure,Service Unavailable,4594.37,69.72,22.68,323.29,94.62,8254,28,143.35,Medium,Australia,High Risk,1
177,2026-03-20 17:43:32,Recommendation API,/v1/service/24,200,Success,,556.96,17.97,24.2,436.08,96.03,512,0,0.0,Low,Singapore,Healthy,0
178,2026-03-20 18:13:32,Stripe Payment API,/v1/service/14,200,Success,,627.18,20.61,40.66,1081.09,95.32,3222,0,0.0,Low,India,Healthy,0
179,2026-03-20 18:43:32,OpenWeather API,/v1/service/49,200,Success,,2337.41,88.04,49.84,877.67,99.1,5502,0,0.0,Low,US-West,Stable,0
180,2026-03-20 19:13:32,Search API,/v1/service/24,200,Success,,3607.57,32.39,61.25,11.21,96.74,4042,0,0.0,Low,Europe,Stable,0
181,2026-03-20 19:43:32,Chat API,/v1/service/22,200,Success,,4725.81,33.32,97.71,771.62,96.22,1355,0,0.0,Low,Singapore,Healthy,0
182,2026-03-20 20:13:32,Email Service API,/v1/service/37,200,Success,,1174.07,17.18,30.43,266.31,97.04,5004,0,0.0,Low,Europe,Stable,0
183,2026-03-20 20:43:32,Fraud Detection API,/v1/service/14,403,Failure,Permission Denied,1047.82,92.6,77.2,896.78,98.86,5538,14,142.71,Medium,US-West,Critical Risk,1
184,2026-03-20 21:13:32,User Service API,/v1/service/9,200,Success,,1153.79,15.43,24.71,557.83,99.07,1918,0,0.0,Low,India,Stable,0
185,2026-03-20 21:43:32,Fraud Detection API,/v1/service/1,200,Success,,765.53,49.59,30.46,175.6,94.83,3376,0,0.0,Low,US-East,Stable,0
186,2026-03-20 22:13:32,Notification API,/v1/service/34,200,Success,,961.75,21.83,69.53,1017.79,99.15,1598,0,0.0,Low,US-West,Stable,0
187,2026-03-20 22:43:32,Authentication API,/v1/service/43,200,Success,,1270.41,82.81,34.83,426.99,98.7,7318,0,0.0,Low,Australia,Stable,0
188,2026-03-20 23:13:32,Email Service API,/v1/service/2,200,Success,,2372.16,52.18,52.05,142.29,95.23,7027,0,0.0,Low,US-West,Stable,0
189,2026-03-20 23:43:32,Notification API,/v1/service/45,404,Failure,Endpoint Not Found,167.19,55.7,87.97,833.16,94.99,9446,55,105.94,Critical,India,Critical Risk,1
190,2026-03-21 00:13:32,Analytics API,/v1/service/41,500,Failure,Internal Server Error,615.6,40.42,41.17,879.79,98.7,7949,87,58.23,High,India,Critical Risk,1
191,2026-03-21 00:43:32,Weather API,/v1/service/4,200,Success,,4748.33,75.71,29.72,323.83,98.98,3105,0,0.0,Low,India,Healthy,0
192,2026-03-21 01:13:32,Recommendation API,/v1/service/47,200,Success,,1395.1,88.06,45.75,777.37,97.06,2584,0,0.0,Low,Europe,Healthy,0
193,2026-03-21 01:43:32,Stripe Payment API,/v1/service/31,200,Success,,1831.26,86.66,24.51,556.13,96.6,2342,0,0.0,Low,US-West,Healthy,0
194,2026-03-21 02:13:32,Search API,/v1/service/48,500,Failure,Internal Server Error,1309.21,90.64,83.62,1124.79,98.21,5308,88,5.07,Critical,India,High Risk,1
195,2026-03-21 02:43:32,Weather API,/v1/service/43,500,Failure,Internal Server Error,1275.56,12.49,73.67,653.22,96.39,4093,99,93.86,Critical,India,Likely Failure,1
196,2026-03-21 03:13:32,Email Service API,/v1/service/48,503,Failure,Service Unavailable,1969.34,45.81,72.95,122.41,97.22,5482,72,150.16,High,Australia,Likely Failure,1
197,2026-03-21 03:43:32,HR API,/v1/service/25,500,Failure,Internal Server Error,1088.27,17.8,40.13,544.17,95.81,5852,2,59.69,Medium,Europe,Likely Failure,1
198,2026-03-21 04:13:32,Inventory API,/v1/service/40,200,Success,,1937.31,52.39,25.11,940.69,99.82,4277,0,0.0,Low,US-East,Healthy,0
199,2026-03-21 04:43:32,Recommendation API,/v1/service/13,200,Success,,4658.43,61.68,31.36,878.56,95.6,6984,0,0.0,Low,US-West,Healthy,0
200,2026-03-21 05:13:32,Order API,/v1/service/14,200,Success,,2413.74,33.19,27.29,499.81,99.68,1788,0,0.0,Low,US-West,Stable,0
201,2026-03-21 05:43:32,CRM API,/v1/service/2,200,Success,,115.78,67.5,50.4,1196.3,99.78,3527,0,0.0,Low,Singapore,Healthy,0
202,2026-03-21 06:13:32,Weather API,/v1/service/10,200,Success,,4570.87,76.2,52.83,220.13,99.36,6008,0,0.0,Low,India,Stable,0
203,2026-03-21 06:43:32,Email Service API,/v1/service/40,200,Success,,4272.76,22.35,67.27,305.31,99.4,4684,0,0.0,Low,Singapore,Healthy,0
204,2026-03-21 07:13:32,User Service API,/v1/service/45,200,Success,,4159.34,37.25,32.84,781.23,95.84,2104,0,0.0,Low,Australia,Stable,0
205,2026-03-21 07:43:32,Fraud Detection API,/v1/service/42,200,Success,,3139.68,85.78,32.29,201.48,98.84,2496,0,0.0,Low,Australia,Healthy,0
206,2026-03-21 08:13:32,Order API,/v1/service/44,200,Success,,4213.67,73.88,87.27,137.27,94.74,3333,0,0.0,Low,Europe,Stable,0
207,2026-03-21 08:43:32,Chat API,/v1/service/19,504,Failure,Gateway Timeout,3009.85,49.18,33.21,245.77,99.59,8849,96,18.63,Medium,Singapore,High Risk,1
208,2026-03-21 09:13:32,Email Service API,/v1/service/46,200,Success,,1931.59,36.87,46.41,462.5,97.84,7663,0,0.0,Low,India,Healthy,0
209,2026-03-21 09:43:32,OpenWeather API,/v1/service/48,200,Success,,2757.3,73.69,49.5,882.98,98.6,871,0,0.0,Low,Australia,Stable,0
210,2026-03-21 10:13:32,Search API,/v1/service/19,200,Success,,437.77,51.14,96.82,197.09,99.51,2979,0,0.0,Low,US-West,Stable,0
211,2026-03-21 10:43:32,Search API,/v1/service/23,200,Success,,1533.52,30.18,81.05,875.04,99.54,1633,0,0.0,Low,India,Stable,0
212,2026-03-21 11:13:32,Order API,/v1/service/27,200,Success,,1454.47,15.48,71.78,846.98,97.15,7252,0,0.0,Low,US-East,Stable,0
213,2026-03-21 11:43:32,OpenWeather API,/v1/service/42,401,Failure,Invalid Authentication Token,4578.98,10.17,72.2,68.66,97.25,2973,10,145.03,Medium,Singapore,High Risk,1
214,2026-03-21 12:13:32,Analytics API,/v1/service/35,200,Success,,726.88,76.3,25.38,104.0,99.92,9061,0,0.0,Low,Singapore,Healthy,0
215,2026-03-21 12:43:32,Search API,/v1/service/32,200,Success,,2274.57,85.33,97.92,580.7,96.23,3281,0,0.0,Low,US-West,Stable,0
216,2026-03-21 13:13:32,Video Streaming API,/v1/service/43,200,Success,,3294.42,40.01,54.35,751.74,99.29,7975,0,0.0,Low,US-West,Healthy,0
217,2026-03-21 13:43:32,Fraud Detection API,/v1/service/25,200,Success,,2328.0,16.06,22.12,397.47,94.79,9314,0,0.0,Low,US-West,Healthy,0
218,2026-03-21 14:13:32,CRM API,/v1/service/49,502,Failure,Bad Gateway,191.65,66.18,65.54,338.37,99.4,3314,40,63.99,Critical,Australia,High Risk,1
219,2026-03-21 14:43:32,Inventory API,/v1/service/38,500,Failure,Internal Server Error,459.07,90.73,33.07,432.29,99.31,4787,84,150.55,Critical,US-East,High Risk,1
220,2026-03-21 15:13:32,Email Service API,/v1/service/18,200,Success,,2060.26,14.46,48.61,768.78,95.09,5279,0,0.0,Low,US-East,Healthy,0
221,2026-03-21 15:43:32,Analytics API,/v1/service/20,201,Success,,3300.54,20.89,73.37,1152.95,97.9,5637,0,0.0,Low,Singapore,Healthy,0
222,2026-03-21 16:13:32,HR API,/v1/service/33,200,Success,,2015.5,93.61,88.59,561.9,99.45,1088,0,0.0,Low,India,Healthy,0
223,2026-03-21 16:43:32,Inventory API,/v1/service/14,200,Success,,3595.64,61.54,30.72,151.27,96.85,4046,0,0.0,Low,US-West,Stable,0
224,2026-03-21 17:13:32,Fraud Detection API,/v1/service/33,404,Failure,Endpoint Not Found,4477.02,33.66,20.26,95.56,97.75,2005,10,55.59,Critical,Europe,Critical Risk,1
225,2026-03-21 17:43:32,User Service API,/v1/service/16,503,Failure,Service Unavailable,3788.7,79.01,58.85,1061.66,96.04,5197,4,103.12,High,Europe,Critical Risk,1
226,2026-03-21 18:13:32,Search API,/v1/service/31,400,Failure,Malformed Request Payload,970.0,88.46,88.17,947.59,98.47,1370,48,10.75,High,US-West,Likely Failure,1
227,2026-03-21 18:43:32,Chat API,/v1/service/25,200,Success,,2451.74,71.24,48.09,539.36,99.48,5322,0,0.0,Low,India,Healthy,0
228,2026-03-21 19:13:32,Recommendation API,/v1/service/20,200,Success,,3227.74,59.95,70.86,541.69,96.21,3377,0,0.0,Low,Europe,Stable,0
229,2026-03-21 19:43:32,Weather API,/v1/service/25,200,Success,,761.73,34.78,79.74,188.4,98.25,1941,0,0.0,Low,US-West,Stable,0
230,2026-03-21 20:13:32,Inventory API,/v1/service/21,200,Success,,2319.65,88.28,26.27,508.26,99.78,3113,0,0.0,Low,Singapore,Healthy,0
231,2026-03-21 20:43:32,Chat API,/v1/service/9,201,Success,,1599.58,89.99,76.49,139.41,97.93,6538,0,0.0,Low,Singapore,Healthy,0
232,2026-03-21 21:13:32,User Service API,/v1/service/25,200,Success,,3030.26,28.15,51.88,680.38,98.81,6190,0,0.0,Low,Singapore,Healthy,0
233,2026-03-21 21:43:32,OpenWeather API,/v1/service/6,504,Failure,Gateway Timeout,4660.65,94.69,81.39,918.03,99.32,2069,69,164.21,Medium,Australia,Likely Failure,1
234,2026-03-21 22:13:32,Recommendation API,/v1/service/2,200,Success,,2519.6,88.43,44.18,876.84,95.89,146,0,0.0,Low,Singapore,Stable,0
235,2026-03-21 22:43:32,Search API,/v1/service/27,200,Success,,4917.04,89.93,46.75,467.8,96.1,3747,0,0.0,Low,Europe,Healthy,0
236,2026-03-21 23:13:32,Order API,/v1/service/39,200,Success,,4057.56,13.11,67.18,486.71,94.59,7613,0,0.0,Low,Singapore,Stable,0
237,2026-03-21 23:43:32,Stripe Payment API,/v1/service/19,401,Failure,Invalid Authentication Token,4366.37,48.33,54.4,261.75,99.49,4673,89,21.37,Medium,Europe,Critical Risk,1
238,2026-03-22 00:13:32,Order API,/v1/service/27,404,Failure,Endpoint Not Found,4146.14,63.46,91.38,153.62,99.87,6898,74,173.17,Critical,US-West,High Risk,1
239,2026-03-22 00:43:32,Billing API,/v1/service/2,401,Failure,Invalid Authentication Token,70.2,86.1,37.0,850.95,97.13,7912,97,43.63,High,US-East,Critical Risk,1
240,2026-03-22 01:13:32,Fraud Detection API,/v1/service/4,429,Failure,API Rate Limit Exceeded,3376.29,72.2,31.33,1107.61,95.03,2079,3,3.6,High,Australia,Likely Failure,1
241,2026-03-22 01:43:32,Analytics API,/v1/service/9,504,Failure,Gateway Timeout,3531.9,71.52,49.58,576.87,99.0,6021,21,27.01,Medium,US-East,Critical Risk,1
242,2026-03-22 02:13:32,Email Service API,/v1/service/33,201,Success,,2842.49,83.87,34.92,1186.09,96.29,7089,0,0.0,Low,India,Stable,0
243,2026-03-22 02:43:32,Analytics API,/v1/service/47,200,Success,,251.8,27.98,38.69,958.37,98.19,8737,0,0.0,Low,Australia,Stable,0
244,2026-03-22 03:13:32,Google Maps API,/v1/service/38,200,Success,,4573.16,59.38,61.71,738.88,95.51,3264,0,0.0,Low,Australia,Stable,0
245,2026-03-22 03:43:32,Chat API,/v1/service/32,201,Success,,2019.07,61.0,52.84,982.02,99.2,9744,0,0.0,Low,Singapore,Stable,0
246,2026-03-22 04:13:32,Inventory API,/v1/service/30,200,Success,,101.54,93.64,29.48,350.24,97.91,2736,0,0.0,Low,Singapore,Stable,0
247,2026-03-22 04:43:32,Stripe Payment API,/v1/service/33,200,Success,,3761.1,40.68,24.22,1003.88,95.61,7857,0,0.0,Low,US-West,Healthy,0
248,2026-03-22 05:13:32,Inventory API,/v1/service/33,502,Failure,Bad Gateway,4553.19,83.99,66.74,835.07,97.29,9393,46,90.15,Critical,US-West,High Risk,1
249,2026-03-22 05:43:32,Search API,/v1/service/15,200,Success,,511.22,17.49,49.39,433.51,98.68,3051,0,0.0,Low,India,Healthy,0
250,2026-03-22 06:13:32,Order API,/v1/service/23,200,Success,,4316.87,73.4,51.69,368.52,95.0,7394,0,0.0,Low,Europe,Stable,0
251,2026-03-22 06:43:32,User Service API,/v1/service/14,200,Success,,430.11,92.68,51.59,331.5,95.36,7623,0,0.0,Low,US-West,Healthy,0
252,2026-03-22 07:13:32,Notification API,/v1/service/19,200,Success,,3104.28,16.24,88.8,203.15,96.39,6615,0,0.0,Low,US-East,Healthy,0
253,2026-03-22 07:43:32,GitHub API,/v1/service/45,200,Success,,2998.15,57.14,29.4,1169.98,97.03,4659,0,0.0,Low,Singapore,Healthy,0
254,2026-03-22 08:13:32,Search API,/v1/service/48,200,Success,,1058.45,58.52,50.76,933.82,99.5,7188,0,0.0,Low,Australia,Stable,0
255,2026-03-22 08:43:32,Google Maps API,/v1/service/31,404,Failure,Endpoint Not Found,3654.19,10.16,82.77,632.47,95.02,8431,79,68.41,Medium,US-West,High Risk,1
256,2026-03-22 09:13:32,Chat API,/v1/service/49,401,Failure,Invalid Authentication Token,4847.47,22.95,77.32,976.68,96.04,5469,84,107.45,High,Europe,Critical Risk,1
257,2026-03-22 09:43:32,Authentication API,/v1/service/25,502,Failure,Bad Gateway,1711.8,79.23,80.15,604.74,98.15,2493,15,42.04,High,Europe,Likely Failure,1
258,2026-03-22 10:13:32,Stripe Payment API,/v1/service/41,500,Failure,Internal Server Error,3724.24,84.87,87.33,597.18,99.35,5346,83,18.78,Medium,Europe,Critical Risk,1
259,2026-03-22 10:43:32,Order API,/v1/service/12,200,Success,,1694.44,47.91,63.82,300.25,97.65,4666,0,0.0,Low,US-East,Healthy,0
260,2026-03-22 11:13:32,Weather API,/v1/service/14,500,Failure,Internal Server Error,2709.49,69.86,71.85,1134.78,99.64,2526,85,50.31,Critical,Australia,High Risk,1
261,2026-03-22 11:43:32,Video Streaming API,/v1/service/24,200,Success,,2357.0,67.03,58.36,880.41,98.4,7702,0,0.0,Low,Singapore,Stable,0
262,2026-03-22 12:13:32,User Service API,/v1/service/42,500,Failure,Internal Server Error,2787.47,83.02,68.2,770.82,97.48,2746,70,135.2,Medium,US-West,Likely Failure,1
263,2026-03-22 12:43:32,GitHub API,/v1/service/9,201,Success,,2211.95,57.81,73.93,556.39,98.9,5259,0,0.0,Low,Singapore,Stable,0
264,2026-03-22 13:13:32,User Service API,/v1/service/5,200,Success,,2726.48,56.77,46.13,589.3,98.08,9123,0,0.0,Low,Singapore,Healthy,0
265,2026-03-22 13:43:32,OpenWeather API,/v1/service/40,200,Success,,2741.47,24.42,49.78,1089.31,95.82,6561,0,0.0,Low,Europe,Stable,0
266,2026-03-22 14:13:32,Fraud Detection API,/v1/service/22,200,Success,,832.21,80.05,49.67,192.14,97.06,1777,0,0.0,Low,US-East,Healthy,0
267,2026-03-22 14:43:32,Search API,/v1/service/21,500,Failure,Internal Server Error,4449.58,20.6,89.94,235.34,99.37,2976,92,31.76,Medium,Europe,Critical Risk,1
268,2026-03-22 15:13:32,OpenWeather API,/v1/service/4,200,Success,,434.22,81.42,81.22,938.33,99.92,3008,0,0.0,Low,US-East,Healthy,0
269,2026-03-22 15:43:32,Authentication API,/v1/service/12,200,Success,,1304.55,11.17,76.05,310.29,96.0,2677,0,0.0,Low,India,Stable,0
270,2026-03-22 16:13:32,Billing API,/v1/service/25,200,Success,,1834.78,85.61,45.33,684.57,98.72,5839,0,0.0,Low,Singapore,Stable,0
271,2026-03-22 16:43:32,Notification API,/v1/service/22,403,Failure,Permission Denied,3874.86,86.61,65.67,776.83,95.77,258,92,98.18,Medium,India,High Risk,1
272,2026-03-22 17:13:32,Video Streaming API,/v1/service/30,504,Failure,Gateway Timeout,2832.26,56.35,85.99,119.81,97.11,6145,23,1.93,Medium,Singapore,High Risk,1
273,2026-03-22 17:43:32,Fraud Detection API,/v1/service/4,200,Success,,948.1,43.64,65.03,569.36,98.75,7320,0,0.0,Low,India,Stable,0
274,2026-03-22 18:13:32,Authentication API,/v1/service/40,403,Failure,Permission Denied,2584.65,46.74,32.22,46.08,97.17,8906,32,53.0,Critical,India,Critical Risk,1
275,2026-03-22 18:43:32,Video Streaming API,/v1/service/29,200,Success,,3599.27,92.5,62.05,637.13,96.32,6613,0,0.0,Low,Europe,Stable,0
276,2026-03-22 19:13:32,Fraud Detection API,/v1/service/43,200,Success,,444.28,66.21,56.98,1103.18,96.44,6269,0,0.0,Low,Europe,Healthy,0
277,2026-03-22 19:43:32,Notification API,/v1/service/43,504,Failure,Gateway Timeout,461.31,90.37,23.09,188.34,99.46,8987,34,160.36,High,India,Likely Failure,1
278,2026-03-22 20:13:32,Stripe Payment API,/v1/service/16,200,Success,,2937.31,92.56,45.0,621.93,95.11,5482,0,0.0,Low,US-West,Healthy,0
279,2026-03-22 20:43:32,Fraud Detection API,/v1/service/20,200,Success,,3151.45,61.14,90.01,790.49,97.53,3001,0,0.0,Low,Europe,Healthy,0
280,2026-03-22 21:13:32,User Service API,/v1/service/41,502,Failure,Bad Gateway,1092.55,62.59,36.89,554.73,96.12,9559,95,82.01,Critical,India,Likely Failure,1
281,2026-03-22 21:43:32,OpenWeather API,/v1/service/30,200,Success,,2699.35,57.44,87.08,394.01,98.44,6929,0,0.0,Low,Singapore,Healthy,0
282,2026-03-22 22:13:32,Fraud Detection API,/v1/service/48,200,Success,,4837.58,17.15,77.63,1120.41,94.64,9748,0,0.0,Low,US-West,Healthy,0
283,2026-03-22 22:43:32,CRM API,/v1/service/13,200,Success,,4600.9,82.43,78.79,830.28,98.52,6070,0,0.0,Low,Australia,Healthy,0
284,2026-03-22 23:13:32,Stripe Payment API,/v1/service/30,200,Success,,1200.66,32.51,29.9,820.4,94.91,908,0,0.0,Low,Australia,Healthy,0
285,2026-03-22 23:43:32,OpenWeather API,/v1/service/16,500,Failure,Internal Server Error,908.66,44.74,51.73,940.42,95.83,9417,22,137.06,Medium,US-East,High Risk,1
286,2026-03-23 00:13:32,Authentication API,/v1/service/31,200,Success,,3858.06,23.57,43.91,456.15,99.63,4897,0,0.0,Low,Europe,Stable,0
287,2026-03-23 00:43:32,Search API,/v1/service/30,400,Failure,Malformed Request Payload,3692.53,23.73,47.38,132.06,99.41,1315,8,40.3,High,US-West,High Risk,1
288,2026-03-23 01:13:32,Notification API,/v1/service/30,200,Success,,4362.54,88.6,48.65,838.1,99.27,9227,0,0.0,Low,Europe,Stable,0
289,2026-03-23 01:43:32,Notification API,/v1/service/47,403,Failure,Permission Denied,1996.66,62.84,43.62,406.04,94.56,9745,93,6.96,High,Europe,High Risk,1
290,2026-03-23 02:13:32,OpenWeather API,/v1/service/15,200,Success,,1102.2,94.79,69.63,104.73,99.34,1252,0,0.0,Low,Singapore,Stable,0
291,2026-03-23 02:43:32,OpenWeather API,/v1/service/16,401,Failure,Invalid Authentication Token,3012.34,88.26,65.78,823.25,96.59,1950,98,82.37,High,US-East,High Risk,1
292,2026-03-23 03:13:32,Order API,/v1/service/30,504,Failure,Gateway Timeout,3006.17,86.49,56.05,599.36,95.3,7237,25,102.1,High,India,Critical Risk,1
293,2026-03-23 03:43:32,Chat API,/v1/service/36,403,Failure,Permission Denied,4722.49,32.06,35.62,246.84,94.59,7705,39,179.77,Medium,Australia,Likely Failure,1
294,2026-03-23 04:13:32,Chat API,/v1/service/22,200,Success,,4861.32,50.96,22.16,1147.15,97.07,7386,0,0.0,Low,Australia,Healthy,0
295,2026-03-23 04:43:32,Weather API,/v1/service/20,200,Success,,4896.73,68.21,53.26,23.38,98.99,5946,0,0.0,Low,US-East,Stable,0
296,2026-03-23 05:13:32,Google Maps API,/v1/service/10,503,Failure,Service Unavailable,1308.18,51.75,31.32,484.53,97.67,4308,30,21.83,Critical,US-East,Critical Risk,1
297,2026-03-23 05:43:32,Weather API,/v1/service/50,504,Failure,Gateway Timeout,1442.27,88.17,85.77,462.65,97.54,4669,65,125.02,High,US-East,High Risk,1
298,2026-03-23 06:13:32,Analytics API,/v1/service/41,500,Failure,Internal Server Error,3290.97,58.95,88.69,76.42,98.73,5145,12,48.35,Critical,Europe,High Risk,1
299,2026-03-23 06:43:32,HR API,/v1/service/33,200,Success,,883.53,84.69,48.82,1110.59,98.43,3085,0,0.0,Low,US-East,Stable,0
300,2026-03-23 07:13:32,Billing API,/v1/service/21,200,Success,,3379.39,59.53,85.65,939.03,94.55,606,0,0.0,Low,Singapore,Stable,0
301,2026-03-23 07:43:32,Google Maps API,/v1/service/17,200,Success,,4109.16,74.82,64.14,238.33,95.76,5083,0,0.0,Low,Australia,Stable,0
302,2026-03-23 08:13:32,Chat API,/v1/service/26,200,Success,,589.57,61.25,29.89,193.36,95.03,3231,0,0.0,Low,US-East,Healthy,0
303,2026-03-23 08:43:32,Inventory API,/v1/service/7,429,Failure,API Rate Limit Exceeded,1214.58,17.69,82.26,816.84,98.63,4424,3,147.22,High,India,Critical Risk,1
304,2026-03-23 09:13:32,OpenWeather API,/v1/service/31,200,Success,,304.61,80.11,78.44,908.68,97.6,2395,0,0.0,Low,US-West,Stable,0
305,2026-03-23 09:43:32,Weather API,/v1/service/23,400,Failure,Malformed Request Payload,2280.81,20.76,42.66,300.15,98.5,7747,64,21.48,High,India,Likely Failure,1
306,2026-03-23 10:13:32,Google Maps API,/v1/service/50,200,Success,,2107.08,40.71,49.33,688.25,98.9,2136,0,0.0,Low,India,Healthy,0
307,2026-03-23 10:43:32,Email Service API,/v1/service/29,200,Success,,269.39,20.45,35.83,639.04,99.27,2005,0,0.0,Low,US-East,Healthy,0
308,2026-03-23 11:13:32,GitHub API,/v1/service/20,200,Success,,2444.21,94.31,26.08,786.99,96.4,1640,0,0.0,Low,Europe,Healthy,0
309,2026-03-23 11:43:32,Recommendation API,/v1/service/11,200,Success,,4490.31,34.17,33.41,18.15,95.58,7988,0,0.0,Low,US-East,Stable,0
310,2026-03-23 12:13:32,Fraud Detection API,/v1/service/37,429,Failure,API Rate Limit Exceeded,4321.01,18.37,84.29,109.36,98.36,3515,97,9.65,High,US-West,Critical Risk,1
311,2026-03-23 12:43:32,Google Maps API,/v1/service/29,200,Success,,4595.56,25.52,24.72,366.74,98.21,6006,0,0.0,Low,Australia,Stable,0
312,2026-03-23 13:13:32,Analytics API,/v1/service/21,500,Failure,Internal Server Error,3512.87,21.25,57.31,223.57,97.34,2659,96,49.26,Critical,India,Critical Risk,1
313,2026-03-23 13:43:32,Recommendation API,/v1/service/30,200,Success,,4362.27,19.68,86.75,273.01,94.68,8560,0,0.0,Low,Europe,Healthy,0
314,2026-03-23 14:13:32,User Service API,/v1/service/21,200,Success,,2433.86,91.5,57.36,76.05,96.61,4202,0,0.0,Low,Australia,Healthy,0
